;Cosmopolitan;Continent;Species;Realm;ReferenceYear;Reference;AcceptedSpecies
1987;0;Asia;Aproaerema polychromella;Saharo-Arabian;2023;Karsholt, O., Baldizzone, G. and Gomboc, S. (2023). Overview of the Gelechiidae Moths (Lepidoptera) of Krk Island, Croatia: Diversity, Distribution and Ecological Insights. GORTANIA Botanica, Zoologia. 45: 95-124;Aproaerema polychromella
1988;0;Asia;Aproaerema polychromella;Sino-Japanese;2010;Junnilainen, J., Karsholt, O., Nupponen, K., Kaitila, J., Nupponen, T. and Olschwang, V. (2010). The gelechiid fauna of the southern Ural Mountains, part II: list of recorded species with taxonomic notes (Lepidoptera: Gelechiidae). Zootaxa. 2367(1): 1-68;Aproaerema polychromella
1989;0;South America;Disclisioprocta stellata;Neotropical;2007;Arakelian, G. (2007). Bougainvillea Looper (Disclisioprocta stellata). Los Angeles County Department of Agricultural Commissioner/Weights and Measures. 1-2;Disclisioprocta stellata
1990;0;Europe;Typhonia melana;Palearctic;2017;Bertaccini, E. and Zilli, A. (2017). A new species of Typhonia from the Ligurian Alps (Lepidoptera: Psychidae). Fragmenta entomologica. 49(2): 137-144;Typhonia melana
1991;0;North America;Castnia licus;Panamanian;2004;Gonzalez, J. and Cock, M. (2004). A synopsis of the Castniidae (Lepidoptera) of Trinidad and Tobago. Zootaxa. 762(1): 1-19;Castnia licus
1992;0;Europe;Zophodia convolutella;Palearctic;1980;Allyson, S. (1980). Last-instar larva of the gooseberry fruitworm, Zophodia convolutella (Lepidoptera: Pyralidae: Phycitinae). The Canadian Entomologist, 112(1): 43-45;Zophodia convolutella
1993;0;Africa;Ancylis impatiens;Afrotropical;1921;Meyrick, E. (1921). Descriptions of South African Micro-Lepidoptera. Annals of the Transvaal Museum. 8(2):54;Ancylis impatiens
1994;0;North America;Episimus transferrana;Nearctic;2008;Razowski, J. and Brown, J. (2008). New species, new combinations, and new synonymies in Neotropical Episimus WALSINGHAM, 1892 (Lepidoptera: Tortricidae: Olethreutinae). Acta Zoologica Cracoviensia-Series B: Invertebrata, 51(1): 83-144;Episimus transferrana
1995;0;North America;Episimus transferrana;Panamanian;2008;Razowski, J. and Brown, J. (2008). New species, new combinations, and new synonymies in Neotropical Episimus WALSINGHAM, 1892 (Lepidoptera: Tortricidae: Olethreutinae). Acta Zoologica Cracoviensia-Series B: Invertebrata, 51(1): 83-144;Episimus transferrana
1996;0;South America;Episimus transferrana;Neotropical;2008;Razowski, J. and Brown, J. (2008). New species, new combinations, and new synonymies in Neotropical Episimus WALSINGHAM, 1892 (Lepidoptera: Tortricidae: Olethreutinae). Acta Zoologica Cracoviensia-Series B: Invertebrata, 51(1): 83-144;Episimus transferrana
1997;0;Asia;Incurvaria rubiella;Palearctic;2020;VanDyk, J., Sellers, E. and Bartlett, T. (2020). BugGuide - Identification, Images, & Information For Insects, Spiders & Their Kin For the United States & Canada. Version 1.5. United States Geological Survey.;Incurvaria rubiella
1998;0;Europe;Incurvaria rubiella;Palearctic;2020;VanDyk, J., Sellers, E. and Bartlett, T. (2020). BugGuide - Identification, Images, & Information For Insects, Spiders & Their Kin For the United States & Canada. Version 1.5. United States Geological Survey.;Incurvaria rubiella
1999;0;South America;Arcola malloi;Neotropical;2021;Wells, B. and Minteer, C. (2021). Alligatorweed Stem Borer (suggested common name) Arcola malloi Pastrana (Insecta: Lepidoptera: Pyralidae: Phycitinae): EENY764/IN1300, 8/2020. EDIS, 2021(1), 4-4;Arcola malloi
2000;0;Asia;Manoba brunellus;Oriental;1999;Holloway, J. (1999). The Moths of Borneo, Part 18 Nolidae, Subfamilies: Sterrhinae and Larentiinae. Southdene Sdn Bhd. Available online at: https://www.mothsofborneo.com/part-18/index.htm;Manoba brunellus
2001;0;Australia;Manoba brunellus;Australian;1999;Holloway, J. (1999). The Moths of Borneo, Part 18 Nolidae, Subfamilies: Sterrhinae and Larentiinae. Southdene Sdn Bhd. Available online at: https://www.mothsofborneo.com/part-18/index.htm;Manoba brunellus
2002;0;Africa;Erechthias minuscula;Afrotropical;2013;Davis, D. and Mendel, H. (2013). The genus Erechthias Meyrick of Ascension Island, including discovery of a new brachypterous species (Lepidoptera, Tineidae). ZooKeys 341: 1–20;Erechthias minuscula
2003;0;Asia;Erechthias minuscula;Oriental;2013;Davis, D. and Mendel, H. (2013). The genus Erechthias Meyrick of Ascension Island, including discovery of a new brachypterous species (Lepidoptera, Tineidae). ZooKeys 341: 1–20;Erechthias minuscula
2004;0;Asia;Erechthias minuscula;Sino-Japanese;2013;Davis, D. and Mendel, H. (2013). The genus Erechthias Meyrick of Ascension Island, including discovery of a new brachypterous species (Lepidoptera, Tineidae). ZooKeys 341: 1–20;Erechthias minuscula
2005;0;Australia;Erechthias minuscula;Australian;2013;Davis, D. and Mendel, H. (2013). The genus Erechthias Meyrick of Ascension Island, including discovery of a new brachypterous species (Lepidoptera, Tineidae). ZooKeys 341: 1–20;Erechthias minuscula
2006;0;North America;Erechthias minuscula;Nearctic;2013;Davis, D. and Mendel, H. (2013). The genus Erechthias Meyrick of Ascension Island, including discovery of a new brachypterous species (Lepidoptera, Tineidae). ZooKeys 341: 1–20;Erechthias minuscula
2007;0;North America;Erechthias minuscula;Panamanian;2013;Davis, D. and Mendel, H. (2013). The genus Erechthias Meyrick of Ascension Island, including discovery of a new brachypterous species (Lepidoptera, Tineidae). ZooKeys 341: 1–20;Erechthias minuscula
2008;0;South America;Erechthias minuscula;Neotropical;2013;Davis, D. and Mendel, H. (2013). The genus Erechthias Meyrick of Ascension Island, including discovery of a new brachypterous species (Lepidoptera, Tineidae). ZooKeys 341: 1–20;Erechthias minuscula
2009;0;North America;Eublemma recta;Nearctic;2020;VanDyk, J., Sellers, E. and Bartlett, T. (2020). BugGuide - Identification, Images, & Information For Insects, Spiders & Their Kin For the United States & Canada. Version 1.5. United States Geological Survey.;Eublemma recta
2010;0;North America;Eublemma recta;Panamanian;2020;VanDyk, J., Sellers, E. and Bartlett, T. (2020). BugGuide - Identification, Images, & Information For Insects, Spiders & Their Kin For the United States & Canada. Version 1.5. United States Geological Survey.;Eublemma recta
2011;0;South America;Eublemma recta;Neotropical;2020;VanDyk, J., Sellers, E. and Bartlett, T. (2020). BugGuide - Identification, Images, & Information For Insects, Spiders & Their Kin For the United States & Canada. Version 1.5. United States Geological Survey.;Eublemma recta
2012;0;Africa;Vittaplusia vittata;Afrotropical;2014;Kravchenko, V., Muller, G., Allan, S., and Yefremova, Z. (2014). Seven invasive owlet moths (Lepidoptera: Noctuidae) in Israel and their potential parasitoids (Hymenoptera: Chalcidoidea). Phytoparasitica. 42: 333-339;Vittaplusia vittata
2013;0;Asia;Symbrenthia hypselis;Oriental;2022;Fric, Z., Martinkova, B., Rindos, M., Bartonova, A., Wahlberg, N. and Maresova, J. (2022). Molecular phylogeny and biogeography of the genus Symbrenthia (Lepidoptera, Nymphalidae) correlates with the past geography of the Oriental region. Molecular Phylogenetics and Evolution, 177: 107605;Symbrenthia hypselis
2014;0;North America;Exelastis montichristi;Nearctic;2019;Matthews, D., Lott, T., Miller, J., Toomey, J.and Portell, R. (2019). Plume moths recorded from the United States naval base, Guantanamo Bay, Cuba. News of the Lepidopterists Society, 61(1): 14-19;Exelastis montichristi
2015;0;North America;Exelastis montichristi;Panamanian;2019;Matthews, D., Lott, T., Miller, J., Toomey, J.and Portell, R. (2019). Plume moths recorded from the United States naval base, Guantanamo Bay, Cuba. News of the Lepidopterists Society, 61(1): 14-19;Exelastis montichristi
2016;0;South America;Exelastis montichristi;Neotropical;2019;Matthews, D., Lott, T., Miller, J., Toomey, J.and Portell, R. (2019). Plume moths recorded from the United States naval base, Guantanamo Bay, Cuba. News of the Lepidopterists Society, 61(1): 14-19;Exelastis montichristi
2017;0;North America;Leuciris fimbriaria;Panamanian;2009;Heard, T. and Paynter, Q. (2009). Mimosa pigra (Leguminosae). In: Biological control of tropical weeds using arthropods. Cambridge University Press, Cambridge, UK. 256-273.;Leuciris fimbriaria
2018;0;South America;Leuciris fimbriaria;Neotropical;2009;Heard, T. and Paynter, Q. (2009). Mimosa pigra (Leguminosae). In: Biological control of tropical weeds using arthropods. Cambridge University Press, Cambridge, UK. 256-273.;Leuciris fimbriaria
2019;0;North America;Digrammia pallidata;Panamanian;2010;Heard, T., Elliott, L., Anderson, B., White, L., Burrows, N., Mira, A., ... and Segura, R. (2010). Biology, host specificity, release and establishment of Macaria pallidata and Leuciris fimbriaria (Lepidoptera: Geometridae), biological control agents of the weed Mimosa pigra. Biological Control. 55: 248-255;Digrammia pallidata
2020;0;South America;Digrammia pallidata;Neotropical;2010;Heard, T., Elliott, L., Anderson, B., White, L., Burrows, N., Mira, A., ... and Segura, R. (2010). Biology, host specificity, release and establishment of Macaria pallidata and Leuciris fimbriaria (Lepidoptera: Geometridae), biological control agents of the weed Mimosa pigra. Biological Control. 55: 248-255;Digrammia pallidata
2021;0;Africa;Aglossa caprealis;Saharo-Arabian;2020;Roy, D., Alderman, D., Anastasiu, P., Arianoutsou, M., Augustin, S., Bacher, S., ... and Reyserhove, L., (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;Aglossa caprealis
2022;0;Europe;Aglossa caprealis;Palearctic;2020;Roy, D., Alderman, D., Anastasiu, P., Arianoutsou, M., Augustin, S., Bacher, S., ... and Reyserhove, L., (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;Aglossa caprealis
2023;0;North America;Exelastis pumilio;Nearctic;2019;Matthews, D., Lott, T., Miller, J., Toomey, J.and Portell, R. (2019). Plume moths recorded from the United States naval base, Guantanamo Bay, Cuba. News of the Lepidopterists Society, 61(1): 14-19;Exelastis pumilio
2024;0;North America;Exelastis pumilio;Panamanian;2019;Matthews, D., Lott, T., Miller, J., Toomey, J.and Portell, R. (2019). Plume moths recorded from the United States naval base, Guantanamo Bay, Cuba. News of the Lepidopterists Society, 61(1): 14-19;Exelastis pumilio
2025;0;South America;Exelastis pumilio;Neotropical;2019;Matthews, D., Lott, T., Miller, J., Toomey, J.and Portell, R. (2019). Plume moths recorded from the United States naval base, Guantanamo Bay, Cuba. News of the Lepidopterists Society, 61(1): 14-19;Exelastis pumilio
2026;0;South America;Fundella argentina;Neotropical;2006;Roque-Albelo, L. (2006). Diversity and ecology of the Lepidoptera in the Galapagos Islands, Ecuador. [PhD Thesis, Cardiff University];Fundella argentina
2027;0;North America;Hemiargus ceraunus;Nearctic;2009;Daniels, J. (2009). Ceraunus Blue Butterfly, Hemiargus ceraunus (Fabricius)(Insecta: Lepidoptera: Lycaenidae): EENY 425/IN802, 2/2009. EDIS, 2009(2);Hemiargus ceraunus
2028;0;North America;Hemiargus ceraunus;Panamanian;2009;Daniels, J. (2009). Ceraunus Blue Butterfly, Hemiargus ceraunus (Fabricius)(Insecta: Lepidoptera: Lycaenidae): EENY 425/IN802, 2/2009. EDIS, 2009(2);Hemiargus ceraunus
2029;0;South America;Hemiargus ceraunus;Neotropical;2009;Daniels, J. (2009). Ceraunus Blue Butterfly, Hemiargus ceraunus (Fabricius)(Insecta: Lepidoptera: Lycaenidae): EENY 425/IN802, 2/2009. EDIS, 2009(2);Hemiargus ceraunus
2030;0;North America;Herpetogramma bipunctalis;Panamanian;2013;Diez-Rodriguez, G., Hubner, L., Antunes, L. and Nava, D. (2013). Herpetogramma bipunctalis (Lepidoptera: Crambidae) biology and techniques for rearing on leaves of the blackberry (Rubus spp., Rosaceae). Brazilian Journal of Biology. 73: 179-184;Herpetogramma bipunctalis
2031;0;North America;Herpetogramma phaeopteralis;Nearctic;2020;VanDyk, J., Sellers, E. and Bartlett, T. (2020). BugGuide - Identification, Images, & Information For Insects, Spiders & Their Kin For the United States & Canada. Version 1.5. United States Geological Survey.;Herpetogramma phaeopteralis
2032;0;North America;Herpetogramma phaeopteralis;Panamanian;2020;VanDyk, J., Sellers, E. and Bartlett, T. (2020). BugGuide - Identification, Images, & Information For Insects, Spiders & Their Kin For the United States & Canada. Version 1.5. United States Geological Survey.;Herpetogramma phaeopteralis
2033;0;South America;Herpetogramma phaeopteralis;Neotropical;2020;VanDyk, J., Sellers, E. and Bartlett, T. (2020). BugGuide - Identification, Images, & Information For Insects, Spiders & Their Kin For the United States & Canada. Version 1.5. United States Geological Survey.;Herpetogramma phaeopteralis
2034;0;North America;Lineodes integra;Nearctic;2013;Hayden, J., Lee, S., Passoa,S., Young, J., Landry, J., Nazari, V., ... and Ahlmark, K. (2013). Digital Identification of Microlepidoptera on Solanaceae. USDA-APHIS-PPQ Identification Technology Program (ITP). Fort Collins, CO. Available at: https://idtools.org/microlep_solan/;Lineodes integra
2035;0;North America;Lineodes integra;Panamanian;2013;Hayden, J., Lee, S., Passoa,S., Young, J., Landry, J., Nazari, V., ... and Ahlmark, K. (2013). Digital Identification of Microlepidoptera on Solanaceae. USDA-APHIS-PPQ Identification Technology Program (ITP). Fort Collins, CO. Available at: https://idtools.org/microlep_solan/;Lineodes integra
2036;0;South America;Lineodes integra;Neotropical;2013;Hayden, J., Lee, S., Passoa,S., Young, J., Landry, J., Nazari, V., ... and Ahlmark, K. (2013). Digital Identification of Microlepidoptera on Solanaceae. USDA-APHIS-PPQ Identification Technology Program (ITP). Fort Collins, CO. Available at: https://idtools.org/microlep_solan/;Lineodes integra
2037;0;Africa;Cnaphalocrocis trapezalis;Afrotropical;2023;Kamtchou, Y., Haman, A., Kentsop Tsafong, R., Mbianda, A., Simo, H. and Tindo, M. (2023). Overall dominance of Spodoptera frugiperda Smith (Lepidoptera: Noctuidae) within the lepidopteran pests community infesting maize fields in the Littoral Region of Cameroon. International Journal of Tropical Insect Science, 43(1): 163-172;Cnaphalocrocis trapezalis
2038;0;Australia;Cnaphalocrocis trapezalis;Australian;2023;Kamtchou, Y., Haman, A., Kentsop Tsafong, R., Mbianda, A., Simo, H. and Tindo, M. (2023). Overall dominance of Spodoptera frugiperda Smith (Lepidoptera: Noctuidae) within the lepidopteran pests community infesting maize fields in the Littoral Region of Cameroon. International Journal of Tropical Insect Science, 43(1): 163-172;Cnaphalocrocis trapezalis
2039;0;North America;Cnaphalocrocis trapezalis;Nearctic;2023;Kamtchou, Y., Haman, A., Kentsop Tsafong, R., Mbianda, A., Simo, H. and Tindo, M. (2023). Overall dominance of Spodoptera frugiperda Smith (Lepidoptera: Noctuidae) within the lepidopteran pests community infesting maize fields in the Littoral Region of Cameroon. International Journal of Tropical Insect Science, 43(1): 163-172;Cnaphalocrocis trapezalis
2040;0;North America;Cnaphalocrocis trapezalis;Panamanian;2023;Kamtchou, Y., Haman, A., Kentsop Tsafong, R., Mbianda, A., Simo, H. and Tindo, M. (2023). Overall dominance of Spodoptera frugiperda Smith (Lepidoptera: Noctuidae) within the lepidopteran pests community infesting maize fields in the Littoral Region of Cameroon. International Journal of Tropical Insect Science, 43(1): 163-172;Cnaphalocrocis trapezalis
2041;0;Oceania;Cnaphalocrocis trapezalis;Oceanina;2023;Kamtchou, Y., Haman, A., Kentsop Tsafong, R., Mbianda, A., Simo, H. and Tindo, M. (2023). Overall dominance of Spodoptera frugiperda Smith (Lepidoptera: Noctuidae) within the lepidopteran pests community infesting maize fields in the Littoral Region of Cameroon. International Journal of Tropical Insect Science, 43(1): 163-172;Cnaphalocrocis trapezalis
2042;0;South America;Cnaphalocrocis trapezalis;Neotropical;2023;Kamtchou, Y., Haman, A., Kentsop Tsafong, R., Mbianda, A., Simo, H. and Tindo, M. (2023). Overall dominance of Spodoptera frugiperda Smith (Lepidoptera: Noctuidae) within the lepidopteran pests community infesting maize fields in the Littoral Region of Cameroon. International Journal of Tropical Insect Science, 43(1): 163-172;Cnaphalocrocis trapezalis
2043;0;Africa;Agrius convolvuli;Afrotropical;2004;Wen, L. (2004). Prospect on the parasitical enemies and its natural control effect of Agrius convolvuli. Chinese Journal of Biological Control. 20(4): 273;Agrius convolvuli
2044;0;Africa;Agrius convolvuli;Saharo-Arabian;2004;Wen, L. (2004). Prospect on the parasitical enemies and its natural control effect of Agrius convolvuli. Chinese Journal of Biological Control. 20(4): 273;Agrius convolvuli
2045;0;Asia;Agrius convolvuli;Oriental;2004;Wen, L. (2004). Prospect on the parasitical enemies and its natural control effect of Agrius convolvuli. Chinese Journal of Biological Control. 20(4): 273;Agrius convolvuli
2046;0;Asia;Agrius convolvuli;Sino-Japanese;2004;Wen, L. (2004). Prospect on the parasitical enemies and its natural control effect of Agrius convolvuli. Chinese Journal of Biological Control. 20(4): 273;Agrius convolvuli
2047;0;Europe;Agrius convolvuli;Palearctic;2004;Wen, L. (2004). Prospect on the parasitical enemies and its natural control effect of Agrius convolvuli. Chinese Journal of Biological Control. 20(4): 273;Agrius convolvuli
2048;0;Oceania;Agrius convolvuli;Oceanina;2004;Wen, L. (2004). Prospect on the parasitical enemies and its natural control effect of Agrius convolvuli. Chinese Journal of Biological Control. 20(4): 273;Agrius convolvuli
2049;0;Africa;Megalorhipida leucodactylus;Afrotropical;2003;Gielis, C. (2003). Review of the Pterophoridae (Lepidoptera) from the Philippines. Zoologische Mededelingen. 77: 409-424;Megalorhipida leucodactylus
2050;0;Africa;Megalorhipida leucodactylus;Saharo-Arabian;2003;Gielis, C. (2003). Review of the Pterophoridae (Lepidoptera) from the Philippines. Zoologische Mededelingen. 77: 409-424;Megalorhipida leucodactylus
2051;0;Asia;Megalorhipida leucodactylus;Oriental;2003;Gielis, C. (2003). Review of the Pterophoridae (Lepidoptera) from the Philippines. Zoologische Mededelingen. 77: 409-424;Megalorhipida leucodactylus
2052;0;Asia;Megalorhipida leucodactylus;Saharo-Arabian;2003;Gielis, C. (2003). Review of the Pterophoridae (Lepidoptera) from the Philippines. Zoologische Mededelingen. 77: 409-424;Megalorhipida leucodactylus
2053;0;Asia;Megalorhipida leucodactylus;Sino-Japanese;2003;Gielis, C. (2003). Review of the Pterophoridae (Lepidoptera) from the Philippines. Zoologische Mededelingen. 77: 409-424;Megalorhipida leucodactylus
2054;0;North America;Megalorhipida leucodactylus;Nearctic;2003;Gielis, C. (2003). Review of the Pterophoridae (Lepidoptera) from the Philippines. Zoologische Mededelingen. 77: 409-424;Megalorhipida leucodactylus
2055;0;North America;Megalorhipida leucodactylus;Panamanian;2003;Gielis, C. (2003). Review of the Pterophoridae (Lepidoptera) from the Philippines. Zoologische Mededelingen. 77: 409-424;Megalorhipida leucodactylus
2056;0;South America;Megalorhipida leucodactylus;Neotropical;2003;Gielis, C. (2003). Review of the Pterophoridae (Lepidoptera) from the Philippines. Zoologische Mededelingen. 77: 409-424;Megalorhipida leucodactylus
2057;0;Africa;Ocrasa nostralis;Madagascan;2024;Witts, H. (2024). Hypsopygia nostralis (Guenée, 1854),(Lep.: Pyralidae), the Southern Hayworm: New to Britain. Entomologists Record & Journal of Variation, 136: 258-260;Ocrasa nostralis
2058;0;North America;Ocrasa nostralis;Nearctic;2024;Witts, H. (2024). Hypsopygia nostralis (Guenée, 1854),(Lep.: Pyralidae), the Southern Hayworm: New to Britain. Entomologists Record & Journal of Variation, 136: 258-260;Ocrasa nostralis
2059;0;North America;Ocrasa nostralis;Panamanian;2024;Witts, H. (2024). Hypsopygia nostralis (Guenée, 1854),(Lep.: Pyralidae), the Southern Hayworm: New to Britain. Entomologists Record & Journal of Variation, 136: 258-260;Ocrasa nostralis
2060;0;Africa;Omiodes indicata;Afrotropical;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Omiodes indicata
2061;0;Africa;Omiodes indicata;Madagascan;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Omiodes indicata
2062;0;Asia;Omiodes indicata;Oriental;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Omiodes indicata
2063;0;North America;Omiodes indicata;Nearctic;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Omiodes indicata
2064;0;North America;Omiodes indicata;Panamanian;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Omiodes indicata
2065;0;South America;Omiodes indicata;Neotropical;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Omiodes indicata
2066;0;North America;Paectes arcigera;Panamanian;2013;Pogue, M. (2013). A review of the Paectes arcigera species complex (Guenee) (Lepidoptera, Euteliidae). ZooKeys. 264: 125–163;Paectes arcigera
2067;0;North America;Piletocera bufalis;Nearctic;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Piletocera bufalis
2068;0;North America;Piletocera bufalis;Panamanian;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Piletocera bufalis
2069;0;South America;Piletocera bufalis;Neotropical;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Piletocera bufalis
2070;0;Africa;Phereoeca allutella;Afrotropical;1978;Zimmerman, E. (1978). Insects of Hawaii. Vol. 9 Microlepidoptera. Part I. The University Press of Hawaii, Honolulu.;Phereoeca allutella
2071;0;Africa;Phereoeca allutella;Madagascan;1978;Zimmerman, E. (1978). Insects of Hawaii. Vol. 9 Microlepidoptera. Part I. The University Press of Hawaii, Honolulu.;Phereoeca allutella
2072;0;Asia;Phereoeca allutella;Oriental;1978;Zimmerman, E. (1978). Insects of Hawaii. Vol. 9 Microlepidoptera. Part I. The University Press of Hawaii, Honolulu.;Phereoeca allutella
2073;0;Oceania;Phereoeca allutella;Oceanina;1978;Zimmerman, E. (1978). Insects of Hawaii. Vol. 9 Microlepidoptera. Part I. The University Press of Hawaii, Honolulu.;Phereoeca allutella
2074;0;North America;Pilocrocis ramentalis;Nearctic;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Pilocrocis ramentalis
2075;0;North America;Pilocrocis ramentalis;Panamanian;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Pilocrocis ramentalis
2076;0;South America;Pilocrocis ramentalis;Neotropical;2020;Landry, B. (2020). Taxonomic revision of the Spilomelinae (Lepidoptera, Pyralidae sl) of the Galápagos Islands, Ecuador. Revue suisse de Zoologie, 123(2): 315-399;Pilocrocis ramentalis
2077;0;Africa;Agrotis ipsilon;Saharo-Arabian;1997;Showers, W. (1997). Migratory Ecology of the Black Cutworm. Annual Review of Entomology. 42: 393–425;Agrotis ipsilon
2078;0;Asia;Agrotis ipsilon;Oriental;1997;Showers, W. (1997). Migratory Ecology of the Black Cutworm. Annual Review of Entomology. 42: 393–425;Agrotis ipsilon
2079;0;Asia;Agrotis ipsilon;Palearctic;1997;Showers, W. (1997). Migratory Ecology of the Black Cutworm. Annual Review of Entomology. 42: 393–425;Agrotis ipsilon
2080;0;Asia;Agrotis ipsilon;Saharo-Arabian;1997;Showers, W. (1997). Migratory Ecology of the Black Cutworm. Annual Review of Entomology. 42: 393–425;Agrotis ipsilon
2081;0;Asia;Agrotis ipsilon;Sino-Japanese;1997;Showers, W. (1997). Migratory Ecology of the Black Cutworm. Annual Review of Entomology. 42: 393–425;Agrotis ipsilon
2082;0;Europe;Agrotis ipsilon;Palearctic;1997;Showers, W. (1997). Migratory Ecology of the Black Cutworm. Annual Review of Entomology. 42: 393–425;Agrotis ipsilon
2083;0;North America;Agrotis ipsilon;Panamanian;1997;Showers, W. (1997). Migratory Ecology of the Black Cutworm. Annual Review of Entomology. 42: 393–425;Agrotis ipsilon
2084;0;Oceania;Agrotis ipsilon;Oceanina;1997;Showers, W. (1997). Migratory Ecology of the Black Cutworm. Annual Review of Entomology. 42: 393–425;Agrotis ipsilon
2085;0;South America;Agrotis ipsilon;Neotropical;1997;Showers, W. (1997). Migratory Ecology of the Black Cutworm. Annual Review of Entomology. 42: 393–425;Agrotis ipsilon
2086;0;Africa;Praeacedes atomosella;Afrotropical;2020;Roy, D., Alderman, D., Anastasiu, P., Arianoutsou, M., Augustin, S., Bacher, S., ... and Reyserhove, L., (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;Praeacedes atomosella
2087;0;Asia;Praeacedes atomosella;Oriental;2020;Roy, D., Alderman, D., Anastasiu, P., Arianoutsou, M., Augustin, S., Bacher, S., ... and Reyserhove, L., (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;Praeacedes atomosella
2088;0;North America;Praeacedes atomosella;Nearctic;2020;Roy, D., Alderman, D., Anastasiu, P., Arianoutsou, M., Augustin, S., Bacher, S., ... and Reyserhove, L., (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;Praeacedes atomosella
2089;0;North America;Praeacedes atomosella;Panamanian;2020;Roy, D., Alderman, D., Anastasiu, P., Arianoutsou, M., Augustin, S., Bacher, S., ... and Reyserhove, L., (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;Praeacedes atomosella
2090;0;South America;Praeacedes atomosella;Neotropical;2020;Roy, D., Alderman, D., Anastasiu, P., Arianoutsou, M., Augustin, S., Bacher, S., ... and Reyserhove, L., (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe. Available at: http://www.europe-aliens.org/;Praeacedes atomosella
2091;0;Africa;Pyralis manihotalis;Afrotropical;1990;Robinson, G. and Kirke, C. (1990). Lepidoptera of Ascension Island — a review. Journal of natural history. 24(1): 119-135.;Pyralis manihotalis
2092;0;Asia;Pyralis manihotalis;Oriental;1990;Robinson, G. and Kirke, C. (1990). Lepidoptera of Ascension Island — a review. Journal of natural history. 24(1): 119-135.;Pyralis manihotalis
2093;0;Asia;Pyralis manihotalis;Sino-Japanese;1990;Robinson, G. and Kirke, C. (1990). Lepidoptera of Ascension Island — a review. Journal of natural history. 24(1): 119-135.;Pyralis manihotalis
2094;0;North America;Pyralis manihotalis;Panamanian;1990;Robinson, G. and Kirke, C. (1990). Lepidoptera of Ascension Island — a review. Journal of natural history. 24(1): 119-135.;Pyralis manihotalis
2095;0;Oceania;Pyralis manihotalis;Oceanina;1990;Robinson, G. and Kirke, C. (1990). Lepidoptera of Ascension Island — a review. Journal of natural history. 24(1): 119-135.;Pyralis manihotalis
2096;0;South America;Pyralis manihotalis;Neotropical;1990;Robinson, G. and Kirke, C. (1990). Lepidoptera of Ascension Island — a review. Journal of natural history. 24(1): 119-135.;Pyralis manihotalis
