RecordID;SpeciesID;Species;AreaID;AreaName;RealmID;Realm;Cryptogenic;IntentionalRelease;Introduced;Dispersal;Established;Eradicated;Year;ReferenceID;BibliographicReference
REC9540;SP1077;Spodoptera exigua;USA.2_1;Hawaii;RLM9;Nearctic;;;1.0;;1.0;0.0;1894.0;REF1096;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo
REC9541;SP1077;Spodoptera exigua;USA.2_1;Hawaii;RLM9;Nearctic;0.0;0.0;1.0;;1.0;0.0;;REF1007;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release. Available at: https://www.sciencebase.gov/catalog/item/62d59ae5d34e87fffb2dda99
REC9542;SP1077;Spodoptera exigua;USA.2_1;Hawaii;RLM9;Nearctic;0.0;0.0;;;1.0;0.0;;REF1195;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061
REC9543;SP1077;Spodoptera exigua;USA.1_1;United States;RLM9;Nearctic;0.0;0.0;1.0;;1.0;0.0;;REF422;Greenberg, S. et al. (2001). Feeding and Life History of Spodoptera exigua (Lepidoptera: Noctuidae) on Different Host Plants. Annals of the Entomological Society of America. 94(4): 566-575
REC9544;SP1077;Spodoptera exigua;USA.1_1;United States;RLM9;Nearctic;0.0;0.0;1.0;;1.0;0.0;;REF422;Greenberg, S. et al. (2001). Feeding and Life History of Spodoptera exigua (Lepidoptera: Noctuidae) on Different Host Plants. Annals of the Entomological Society of America. 94(4): 566-575
REC9545;SP1077;Spodoptera exigua;USA.1_1;United States;RLM9;Nearctic;0.0;0.0;1.0;;1.0;0.0;1876.0;REF1007;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release. Available at: https://www.sciencebase.gov/catalog/item/62d59ae5d34e87fffb2dda99
REC9546;SP1077;Spodoptera exigua;USA.1_1;United States;RLM9;Nearctic;0.0;0.0;1.0;;1.0;0.0;;REF422;Greenberg, S. et al. (2001). Feeding and Life History of Spodoptera exigua (Lepidoptera: Noctuidae) on Different Host Plants. Annals of the Entomological Society of America. 94(4): 566-575
REC9547;SP1077;Spodoptera exigua;AUS.1_1;Australia;RLM2;Australian;;;1.0;;1.0;0.0;;REF697;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset. Available at: https://doi.org/10.5061/dryad.31zcrjdnw
REC9548;SP1077;Spodoptera exigua;ZAF.1_1;South Africa;RLM3;Afrotropical;;;1.0;;1.0;0.0;;REF697;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset. Available at: https://doi.org/10.5061/dryad.31zcrjdnw
REC9549;SP1077;Spodoptera exigua;KOR.1_1;South Korea;RLM11;Palearctic;;;1.0;;1.0;0.0;;REF1096;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo
REC9550;SP1077;Spodoptera exigua;ZAF.1_1;South Africa;RLM3;Afrotropical;;0.0;1.0;;1.0;0.0;;REF1096;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo
REC9551;SP1077;Spodoptera exigua;MEX.1_1;Mexico;RLM9;Nearctic;;;1.0;;1.0;0.0;;REF542;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS. Available at: https://griis.org
REC9552;SP1077;Spodoptera exigua;USA.1_1;United States;RLM9;Nearctic;0.0;0.0;1.0;;1.0;0.0;;REF1007;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release. Available at: https://www.sciencebase.gov/catalog/item/62d59ae5d34e87fffb2dda99
REC9553;SP1077;Spodoptera exigua;USA.1_1;United States;RLM9;Nearctic;0.0;0.0;;;1.0;0.0;;REF1195;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061
REC9554;SP1077;Spodoptera exigua;IRN.1_1;Iran;RLM8;Saharo-Arabian;0.0;0.0;1.0;;1.0;0.0;;REF336;Falsafi, H. et al. (2022). Forecasting the potential distribution of Spodoptera exigua and S. littoralis (Lepidoptera, Noctuidae) in Iran. Journal of Asia-Pacific Entomology. 25: 101956
REC9555;SP1077;Spodoptera exigua;USA.1_1;United States;RLM9;Nearctic;0.0;0.0;1.0;;1.0;0.0;;REF1002;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys
REC9556;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;1.0;;1.0;0.0;2018.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9557;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9558;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9559;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9560;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9561;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9562;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9563;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9564;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9565;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM11;Palearctic;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9566;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9567;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9568;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9569;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9570;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9571;SP1078;Spodoptera frugiperda;CHN.2_1;Hainan;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9572;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9573;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9574;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9575;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9576;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9577;SP1078;Spodoptera frugiperda;IDN.1_1;Indonesia;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9578;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9579;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9580;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9581;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;1.0;;1.0;0.0;2018.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9582;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9583;SP1078;Spodoptera frugiperda;JPN.1_1;Japan;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9584;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM11;Palearctic;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9585;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;1.0;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9586;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;1.0;;1.0;0.0;2018.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9587;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9588;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9589;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9590;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9591;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;;;1.0;;1.0;0.0;2020.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9592;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM11;Palearctic;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9593;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;;;1.0;;1.0;0.0;2020.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9594;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9595;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9596;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;;;1.0;;1.0;0.0;2020.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9597;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9598;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9599;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9600;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9601;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9602;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9603;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9604;SP1078;Spodoptera frugiperda;IDN.1_1;Indonesia;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9605;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;1.0;;1.0;0.0;2018.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9606;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;;;1.0;;1.0;0.0;2021.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9607;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9608;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9609;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9610;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9611;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;;;1.0;;1.0;0.0;2020.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9612;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9613;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;;;1.0;;1.0;0.0;2020.0;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9614;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9615;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF152;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
REC9616;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9617;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9618;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9619;SP1078;Spodoptera frugiperda;CHN.3_1;Hong Kong and Macau;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9620;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9621;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9622;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;0.0;0.0;1.0;;1.0;0.0;2020.0;REF1064;Tay, W. et al. (2022). Global population genomic signature of Spodoptera frugiperda (fall armyworm) supports complex introduction events across the Old World. Communications Biology. 5: 297
REC9623;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9624;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9625;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF474;He, L. et al. (2021). Ambient Humidity Affects Development, Survival, and Reproduction of the Invasive Fall Armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), in China. Journal of Economic Entomology. 114(3): 1145-1158
REC9626;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9627;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9628;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9629;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF560;Jing, D. et al. (2020). Initial detections and spread of invasive Spodoptera frugiperda in China and comparisons with other noctuid larvae in cornfields using molecular techniques. Insect Science. 27: 780-790
REC9630;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9631;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF1191;Xu, M. et al. (2022). Overseas immigration of fall armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), invading Korea and Japan in 2019. Insect Science. 29: 505-520
REC9632;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9633;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF560;Jing, D. et al. (2020). Initial detections and spread of invasive Spodoptera frugiperda in China and comparisons with other noctuid larvae in cornfields using molecular techniques. Insect Science. 27: 780-790
REC9634;SP1078;Spodoptera frugiperda;ECU.2_1;Galapagos;RLM1;Neotropical;;;1.0;;1.0;0.0;2016.0;REF1096;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo
REC9635;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM11;Palearctic;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9636;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9637;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9638;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;2019.0;REF1191;Xu, M. et al. (2022). Overseas immigration of fall armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), invading Korea and Japan in 2019. Insect Science. 29: 505-520
REC9639;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9640;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;2019.0;REF560;Jing, D. et al. (2020). Initial detections and spread of invasive Spodoptera frugiperda in China and comparisons with other noctuid larvae in cornfields using molecular techniques. Insect Science. 27: 780-790
REC9641;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9642;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;2019.0;REF1191;Xu, M. et al. (2022). Overseas immigration of fall armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), invading Korea and Japan in 2019. Insect Science. 29: 505-520
REC9643;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9644;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;2019.0;REF560;Jing, D. et al. (2020). Initial detections and spread of invasive Spodoptera frugiperda in China and comparisons with other noctuid larvae in cornfields using molecular techniques. Insect Science. 27: 780-790
REC9645;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9646;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF560;Jing, D. et al. (2020). Initial detections and spread of invasive Spodoptera frugiperda in China and comparisons with other noctuid larvae in cornfields using molecular techniques. Insect Science. 27: 780-790
REC9647;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9648;SP1078;Spodoptera frugiperda;CHN.2_1;Hainan;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9649;SP1078;Spodoptera frugiperda;CHN.2_1;Hainan;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;2019.0;REF1191;Xu, M. et al. (2022). Overseas immigration of fall armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), invading Korea and Japan in 2019. Insect Science. 29: 505-520
REC9650;SP1078;Spodoptera frugiperda;CHN.2_1;Hainan;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9651;SP1078;Spodoptera frugiperda;CHN.2_1;Hainan;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;2019.0;REF560;Jing, D. et al. (2020). Initial detections and spread of invasive Spodoptera frugiperda in China and comparisons with other noctuid larvae in cornfields using molecular techniques. Insect Science. 27: 780-790
REC9652;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
