SpeciesID;AreaID;RealmID;Cryptogenic;IntentionalRelease;Introduced;Dispersal;Established;Eradicated;Year;ReferenceID
SP37;MEX.1_1;RLM1;;;;;1;0;;REF781
SP37;GBR.6_1;RLM9;;;;;1;0;;REF781
SP37;NIC.1_1;RLM9;;;;;1;0;;REF781
SP37;PAN.1_1;RLM9;;;;;1;0;;REF781
SP37;PRY.1_1;RLM2;;;;;1;0;;REF781
SP37;PER.1_1;RLM2;;;;;1;0;;REF781
SP37;USA.3_1;RLM9;;;;;1;0;;REF781
SP37;LCA.1_1;RLM2;;;;;1;0;;REF781
SP37;KNA.1_1;RLM9;;;;;1;0;;REF781
SP37;VCT.1_1;RLM2;;;;;1;0;;REF781
SP37;SUR.1_1;RLM2;;;;;1;0;;REF781
SP37;TTO.1_1;RLM2;;;;;1;0;;REF781
SP37;URY.1_1;RLM2;;;;;1;0;;REF781
SP37;VEN.1_1;RLM2;;;;;1;0;;REF781
SP37;USA.3_1;RLM9;;;;;1;0;;REF781
SP37;NLD.1_1;RLM7;;;;;0;0;;REF781
SP37;RUS.1_2;RLM7;;;;;0;0;;REF781
SP37;SVN.1_1;RLM7;;;;;0;0;;REF781
SP37;CHE.1_1;RLM7;;;;;0;0;;REF781
SP987;CIV.1_1;RLM6;;;;;1;0;;REF781
SP987;PRT.1_1;RLM7;;;;;1;0;;REF781
SP987;ESP.1_1;RLM7;;;;;1;0;;REF781
SP89;BHS.1_1;RLM9;;;;;0;0;;REF781
SP89;GBR.6_1;RLM1;;;;;1;0;;REF781
SP89;BOL.1_1;RLM2;;;;;1;0;;REF781
SP89;CAN.1_1;RLM1;;;;;1;0;;REF781
SP89;COL.1_1;RLM2;;;;;1;0;;REF781
SP89;CRI.1_1;RLM9;;;;;1;0;;REF781
SP89;CUB.1_1;RLM9;;;;;1;0;;REF781
SP89;DOM.1_1;RLM9;;;;;1;0;;REF781
SP89;ECU.1_1;RLM2;;;;;1;0;;REF781
SP89;SLV.1_1;RLM9;;;;;1;0;;REF781
SP89;GTM.1_1;RLM9;;;;;1;0;;REF781
SP89;GUY.1_1;RLM2;;;;;1;0;;REF781
SP89;HTI.1_1;RLM9;;;;;1;0;;REF781
SP89;HND.1_1;RLM9;;;;;1;0;;REF781
SP89;JAM.1_1;RLM9;;;;;1;0;;REF781
SP89;MEX.1_1;RLM1;;;;;1;0;;REF781
SP89;NIC.1_1;RLM9;;;;;1;0;;REF781
SP89;PAN.1_1;RLM9;;;;;1;0;;REF781
SP89;PER.1_1;RLM2;;;;;1;0;;REF781
SP89;TTO.1_1;RLM2;;;;;1;0;;REF781
SP89;USA.1_1;RLM1;;;;;1;0;;REF781
SP89;VEN.1_1;RLM2;;;;;1;0;;REF781
SP89;ITA.1_1;RLM7;;;;;0;0;;REF781
SP89;NLD.1_1;RLM7;;;;;0;0;;REF781
SP105;STP.1_1;RLM6;;;;;1;0;;REF781
SP105;BHR.1_1;RLM10;;;;;1;0;;REF781
SP105;BRN.1_1;RLM4;;;;;1;0;;REF781
SP105;PRK.1_1;RLM7;;;;;1;0;;REF781
SP105;MDV.1_1;RLM4;;;;;1;0;;REF781
SP105;DNK.1_1;RLM7;;;;;1;0;;REF781
SP105;FRA.6_1;RLM3;;;;;1;0;;REF781
SP105;GUM.1_1;RLM3;;;;;1;0;;REF781
SP105;KIR.1_1;RLM3;;;;;1;0;;REF781
SP105;MHL.1_1;RLM3;;;;;1;0;;REF781
SP105;NIU.1_1;RLM3;;;;;1;0;;REF781
SP105;AUS.3_1;RLM8;;;;;1;0;;REF781
SP105;USA.4_1;RLM3;;;;;1;0;;REF781
SP105;USA.6_1;RLM3;;;;;1;0;;REF781
SP26;DZA.1_1;RLM10;;;;;1;0;;REF781
SP26;TUN.1_1;RLM10;;;;;1;0;;REF781
SP26;CAN.1_1;RLM1;;;;;1;0;;REF781
SP26;USA.1_1;RLM1;;;;;1;0;;REF781
SP26;IRQ.1_1;RLM10;;;;;1;0;;REF781
SP26;ISR.1_1;RLM10;;;;;1;0;;REF781
SP26;KAZ.1_1;RLM7;;;;;1;0;;REF781
SP26;PRK.1_1;RLM7;;;;;1;0;;REF781
SP26;KGZ.1_1;RLM7;;;;;1;0;;REF781
SP26;SYR.1_1;RLM10;;;;;1;0;;REF781
SP26;TWN.1_1;RLM4;;;;;1;0;;REF781
SP26;TJK.1_1;RLM7;;;;;1;0;;REF781
SP26;TKM.1_1;RLM7;;;;;1;0;;REF781
SP26;UZB.1_1;RLM7;;;;;1;0;;REF781
SP26;AUT.1_1;RLM7;;;;;1;0;;REF781
SP26;AZE.1_1;RLM7;;;;;1;0;;REF781
SP26;BLR.1_1;RLM7;;;;;1;0;;REF781
SP26;BGR.1_1;RLM7;;;;;1;0;;REF781
SP26;HRV.1_1;RLM7;;;;;1;0;;REF781
SP26;CYP.1_1;RLM10;;;;;1;0;;REF781
SP26;DNK.1_1;RLM7;;;;;1;0;;REF781
SP26;EST.1_1;RLM7;;;;;1;0;;REF781
SP26;FIN.1_1;RLM7;;;;;0;0;;REF781
SP26;GRC.1_1;RLM7;;;;;1;0;;REF781
SP26;LTU.1_1;RLM7;;;;;1;0;;REF781
SP26;MDA.1_1;RLM7;;;;;1;0;;REF781
SP26;NLD.1_1;RLM7;;;;;1;0;;REF781
SP26;MKD.1_1;RLM7;;;;;1;0;;REF781
SP26;POL.1_1;RLM7;;;;;1;0;;REF781
SP26;PRT.1_1;RLM7;;;;;1;0;;REF781
SP26;ROU.1_1;RLM7;;;;;1;0;;REF781
SP26;SRB.1_1;RLM7;;;;;1;0;;REF781
SP26;SVK.1_1;RLM7;;;;;1;0;;REF781
SP26;SVN.1_1;RLM7;;;;;1;0;;REF781
SP26;SWE.1_1;RLM7;;;;;1;0;;REF781
SP26;CHE.1_1;RLM7;;;;;1;0;;REF781
SP26;TUR.1_1;RLM7;;;;;1;0;;REF781
SP26;UKR.1_1;RLM7;;;;;1;0;;REF781
SP71;JPN.1_1;RLM5;;;;;1;0;;REF781
SP71;PRK.1_1;RLM7;;;;;1;0;;REF781
SP71;MMR.1_1;RLM4;;;;;1;0;;REF781
SP71;NPL.1_1;RLM5;;;;;1;0;;REF781
SP71;PAK.1_1;RLM4;;;;;1;0;;REF781
SP71;LKA.1_1;RLM4;;;;;1;0;;REF781
SP71;THA.1_1;RLM4;;;;;1;0;;REF781
SP71;VNM.1_1;RLM4;;;;;1;0;;REF781
SP71;RUS.1_2;RLM7;;;;;1;0;;REF781
SP276;SLV.1_1;RLM9;;;;;0;0;;REF781
SP276;GRD.1_1;RLM2;;;;;0;0;;REF781
SP276;GTM.1_1;RLM9;;;;;0;0;;REF781
SP276;GUY.1_1;RLM2;;;;;0;0;;REF781
SP276;MEX.1_1;RLM1;;;;;1;0;;REF781
SP276;PAN.1_1;RLM9;;;;;0;0;;REF781
SP276;USA.3_1;RLM9;;;;;0;0;;REF781
SP276;TTO.1_1;RLM2;;;;;0;0;;REF781
SP276;NLD.1_1;RLM7;;;;;0;1;;REF781
SP276;CHE.1_1;RLM7;;;;;0;1;;REF781
SP337;MMR.1_1;RLM4;;;;;1;0;;REF781
SP337;PAK.1_1;RLM4;;;;;1;0;;REF781
SP337;THA.1_1;RLM4;;;;;1;0;;REF781
SP9;DZA.1_1;RLM10;;;;;1;0;;REF781
SP9;BEN.1_1;RLM6;;;;;1;0;;REF781
SP9;CIV.1_1;RLM6;;;;;1;0;;REF781
SP9;EGY.1_1;RLM10;;;;;1;0;;REF781
SP9;ERI.1_1;RLM6;;;;;1;0;;REF781
SP9;ETH.1_1;RLM6;;;;;1;0;;REF781
SP9;LBY.1_1;RLM10;;;;;1;0;;REF781
SP9;MUS.1_1;RLM3;;;;;1;0;;REF781
SP9;MAR.1_1;RLM10;;;;;1;0;;REF781
SP9;NGA.1_1;RLM6;;;;;1;0;;REF781
SP9;FRA.3_1;RLM11;;;;;1;0;;REF781
SP9;ZAF.1_1;RLM6;;;;;1;0;;REF781
SP9;SDN.1_1;RLM6;;;;;1;0;;REF781
SP9;TZA.1_1;RLM6;;;;;1;0;;REF781
SP9;TUN.1_1;RLM10;;;;;1;0;;REF781
SP9;ATG.1_1;RLM9;;;;;1;0;;REF781
SP9;ARG.1_1;RLM2;;;;;1;0;;REF781
SP9;BHS.1_1;RLM9;;;;;1;0;;REF781
SP9;BRB.1_1;RLM9;;;;;1;0;;REF781
SP9;BLZ.1_1;RLM9;;;;;1;0;;REF781
SP9;GBR.6_1;RLM1;;;;;1;0;;REF781
SP9;BRA.1_1;RLM2;;;;;1;0;;REF781
SP9;GBR.6_1;RLM9;;;;;1;0;;REF781
SP9;CHL.1_1;RLM2;;;;;1;0;;REF781
SP9;COL.1_1;RLM2;;;;;1;0;;REF781
SP9;CRI.1_1;RLM9;;;;;1;0;;REF781
SP9;CUB.1_1;RLM9;;;;;1;0;;REF781
SP9;DMA.1_1;RLM9;;;;;1;0;;REF781
SP9;DOM.1_1;RLM9;;;;;1;0;;REF781
SP9;FRA.8_1;RLM2;;;;;1;0;;REF781
SP9;GRD.1_1;RLM2;;;;;1;0;;REF781
SP9;FRA.5_1;RLM9;;;;;1;0;;REF781
SP9;GUY.1_1;RLM2;;;;;1;0;;REF781
SP9;HND.1_1;RLM9;;;;;1;0;;REF781
SP9;JAM.1_1;RLM9;;;;;1;0;;REF781
SP9;FRA.5_1;RLM9;;;;;1;0;;REF781
SP9;MEX.1_1;RLM1;;;;;1;0;;REF781
SP9;NLD.2_1;RLM9;;;;;1;0;;REF781
SP9;NIC.1_1;RLM9;;;;;1;0;;REF781
SP9;PAN.1_1;RLM9;;;;;1;0;;REF781
SP9;PER.1_1;RLM2;;;;;1;0;;REF781
SP9;USA.3_1;RLM9;;;;;1;0;;REF781
SP9;LCA.1_1;RLM2;;;;;1;0;;REF781
SP9;KNA.1_1;RLM9;;;;;1;0;;REF781
SP9;TTO.1_1;RLM2;;;;;1;0;;REF781
SP9;USA.1_1;RLM1;;;;;1;0;;REF781
SP9;VEN.1_1;RLM2;;;;;1;0;;REF781
SP9;GBR.6_1;RLM9;;;;;1;0;;REF781
SP9;AFG.1_1;RLM10;;;;;1;0;;REF781
SP9;BGD.1_1;RLM4;;;;;1;0;;REF781
SP9;BTN.1_1;RLM4;;;;;1;0;;REF781
SP9;BRN.1_1;RLM4;;;;;1;0;;REF781
SP9;KHM.1_1;RLM4;;;;;1;0;;REF781
SP9;CHN.1_1;RLM7;;;;;1;0;;REF781
SP9;IND.1_1;RLM4;;;;;1;0;;REF781
SP9;IDN.1_1;RLM4;;;;;1;0;;REF781
SP9;IRN.1_1;RLM10;;;;;1;0;;REF781
SP9;IRQ.1_1;RLM10;;;;;1;0;;REF781
SP9;ISR.1_1;RLM10;;;;;1;0;;REF781
SP9;JPN.1_1;RLM5;;;;;1;0;;REF781
SP9;JOR.1_1;RLM10;;;;;1;0;;REF781
SP9;PRK.1_1;RLM7;;;;;0;0;;REF781
SP9;KOR.1_1;RLM7;;;;;1;0;;REF781
SP9;LAO.1_1;RLM4;;;;;1;0;;REF781
SP9;LBN.1_1;RLM10;;;;;1;0;;REF781
SP9;MYS.1_1;RLM4;;;;;1;0;;REF781
SP9;MMR.1_1;RLM4;;;;;1;0;;REF781
SP9;NPL.1_1;RLM5;;;;;1;0;;REF781
SP9;PAK.1_1;RLM4;;;;;1;0;;REF781
SP9;PHL.1_1;RLM4;;;;;1;0;;REF781
SP9;SAU.1_1;RLM10;;;;;1;0;;REF781
SP9;SGP.1_1;RLM4;;;;;1;0;;REF781
SP9;LKA.1_1;RLM4;;;;;1;0;;REF781
SP9;SYR.1_1;RLM10;;;;;1;0;;REF781
SP9;TWN.1_1;RLM4;;;;;1;0;;REF781
SP9;THA.1_1;RLM4;;;;;1;0;;REF781
SP9;TKM.1_1;RLM7;;;;;1;0;;REF781
SP9;UZB.1_1;RLM7;;;;;1;0;;REF781
SP9;VNM.1_1;RLM4;;;;;1;0;;REF781
SP9;YEM.1_1;RLM10;;;;;1;0;;REF781
SP9;HRV.1_1;RLM7;;;;;1;0;;REF781
SP9;CYP.1_1;RLM10;;;;;1;0;;REF781
SP9;FRA.1_1;RLM7;;;;;1;0;;REF781
SP9;GEO.1_1;RLM7;;;;;1;0;;REF781
SP9;GRC.1_1;RLM7;;;;;1;0;;REF781
SP9;ITA.1_1;RLM7;;;;;1;0;;REF781
SP9;MLT.1_1;RLM10;;;;;1;0;;REF781
SP9;MNE.1_1;RLM7;;;;;1;0;;REF781
SP9;PRT.1_1;RLM7;;;;;1;0;;REF781
SP9;SRB.1_1;RLM7;;;;;1;0;;REF781
SP9;SVN.1_1;RLM7;;;;;1;0;;REF781
SP9;ESP.1_1;RLM7;;;;;1;0;;REF781
SP9;TUR.1_1;RLM7;;;;;1;0;;REF781
SP9;UKR.1_1;RLM7;;;;;1;0;;REF781
SP9;AUS.1_1;RLM8;;;;;1;0;;REF781
SP9;GUM.1_1;RLM3;;;;;1;0;;REF781
SP9;FSM.1_1;RLM3;;;;;1;0;;REF781
SP9;USA.4_1;RLM3;;;;;1;0;;REF781
SP9;USA.6_1;RLM3;;;;;1;0;;REF781
SP9;PLW.1_1;RLM3;;;;;1;0;;REF781
SP9;PNG.1_1;RLM3;;;;;1;0;;REF781
SP9;WSM.1_1;RLM3;;;;;1;0;;REF781
SP9;SLB.1_1;RLM3;;;;;1;0;;REF781
SP67;CAN.1_1;RLM1;;;;;1;0;;REF781
SP67;USA.1_1;RLM1;;;;;1;0;;REF781
SP67;BGR.1_1;RLM7;;;;;1;0;;REF781
SP67;HRV.1_1;RLM7;;;;;1;0;;REF781
SP67;HUN.1_1;RLM7;;;;;1;0;;REF781
SP67;ITA.1_1;RLM7;;;;;1;0;;REF781
SP67;ROU.1_1;RLM7;;;;;1;0;;REF781
SP67;SRB.1_1;RLM7;;;;;1;0;;REF781
SP67;SVN.1_1;RLM7;;;;;1;0;;REF781
SP67;CHE.1_1;RLM7;;;;;1;0;;REF781
SP67;UKR.1_1;RLM7;;;;;1;0;;REF781
SP77;AUT.1_1;RLM7;;;;;1;0;;REF781
SP77;BLR.1_1;RLM7;;;;;1;0;;REF781
SP77;BGR.1_1;RLM7;;;;;1;0;;REF781
SP77;HRV.1_1;RLM7;;;;;1;0;;REF781
SP77;CZE.1_1;RLM7;;;;;1;0;;REF781
SP77;EST.1_1;RLM7;;;;;1;0;;REF781
SP77;FIN.1_1;RLM7;;;;;1;0;;REF781
SP77;DEU.1_1;RLM7;;;;;1;0;;REF781
SP77;HUN.1_1;RLM7;;;;;1;0;;REF781
SP77;ITA.1_1;RLM7;;;;;1;0;;REF781
SP77;LVA.1_1;RLM7;;;;;1;0;;REF781
SP77;LTU.1_1;RLM7;;;;;1;0;;REF781
SP77;NLD.1_1;RLM7;;;;;1;0;;REF781
SP77;POL.1_1;RLM7;;;;;1;0;;REF781
SP77;ROU.1_1;RLM7;;;;;1;0;;REF781
SP77;RUS.1_2;RLM7;;;;;1;0;;REF781
SP77;SVK.1_1;RLM7;;;;;1;0;;REF781
SP77;SVN.1_1;RLM7;;;;;1;0;;REF781
SP77;CHE.1_1;RLM7;;;;;1;0;;REF781
SP77;UKR.1_1;RLM7;;;;;1;0;;REF781
SP30;DZA.1_1;RLM10;;;;;1;0;;REF781
SP30;ETH.1_1;RLM6;;;;;0;0;;REF781
SP30;LBY.1_1;RLM10;;;;;1;0;;REF781
SP30;MAR.1_1;RLM10;;;;;1;0;;REF781
SP30;TUN.1_1;RLM10;;;;;1;0;;REF781
SP30;CHL.1_1;RLM2;;;;;1;0;;REF781
SP30;AFG.1_1;RLM10;;;;;1;0;;REF781
SP30;BGD.1_1;RLM4;;;;;1;0;;REF781
SP30;BTN.1_1;RLM4;;;;;1;0;;REF781
SP30;CHN.1_1;RLM7;;;;;0;0;;REF781
SP30;IND.1_1;RLM4;;;;;1;0;;REF781
SP30;IRN.1_1;RLM10;;;;;1;0;;REF781
SP30;IRQ.1_1;RLM10;;;;;1;0;;REF781
SP30;ISR.1_1;RLM10;;;;;1;0;;REF781
SP30;JOR.1_1;RLM10;;;;;1;0;;REF781
SP30;KAZ.1_1;RLM7;;;;;1;0;;REF781
SP30;KGZ.1_1;RLM7;;;;;1;0;;REF781
SP30;LBN.1_1;RLM10;;;;;1;0;;REF781
SP30;MMR.1_1;RLM4;;;;;1;0;;REF781
SP30;NPL.1_1;RLM5;;;;;1;0;;REF781
SP30;PAK.1_1;RLM4;;;;;1;0;;REF781
SP30;SYR.1_1;RLM10;;;;;1;0;;REF781
SP30;TJK.1_1;RLM7;;;;;1;0;;REF781
SP30;TKM.1_1;RLM7;;;;;1;0;;REF781
SP30;UZB.1_1;RLM7;;;;;1;0;;REF781
SP30;ARM.1_1;RLM7;;;;;1;0;;REF781
SP30;AUT.1_1;RLM7;;;;;1;0;;REF781
SP30;AZE.1_1;RLM7;;;;;1;0;;REF781
SP30;BEL.1_1;RLM7;;;;;1;0;;REF781
SP30;BGR.1_1;RLM7;;;;;1;0;;REF781
SP30;HRV.1_1;RLM7;;;;;1;0;;REF781
SP30;CYP.1_1;RLM10;;;;;1;0;;REF781
SP30;CZE.1_1;RLM7;;;;;1;0;;REF781
SP30;DNK.1_1;RLM7;;;;;1;0;;REF781
SP30;FIN.1_1;RLM7;;;;;1;0;;REF781
SP30;FRA.1_1;RLM7;;;;;1;0;;REF781
SP30;GEO.1_1;RLM7;;;;;1;0;;REF781
SP30;DEU.1_1;RLM7;;;;;1;0;;REF781
SP30;GRC.1_1;RLM7;;;;;1;0;;REF781
SP30;HUN.1_1;RLM7;;;;;1;0;;REF781
SP30;IRL.1_1;RLM7;;;;;1;0;;REF781
SP30;ITA.1_1;RLM7;;;;;1;0;;REF781
SP30;LTU.1_1;RLM7;;;;;1;0;;REF781
SP30;MLT.1_1;RLM10;;;;;1;0;;REF781
SP30;NLD.1_1;RLM7;;;;;1;0;;REF781
SP30;MKD.1_1;RLM7;;;;;1;0;;REF781
SP30;NOR.1_1;RLM7;;;;;1;0;;REF781
SP30;POL.1_1;RLM7;;;;;1;0;;REF781
SP30;PRT.1_1;RLM7;;;;;1;0;;REF781
SP30;ROU.1_1;RLM7;;;;;1;0;;REF781
SP30;RUS.1_2;RLM7;;;;;1;0;;REF781
SP30;SRB.1_1;RLM7;;;;;1;0;;REF781
SP30;SVK.1_1;RLM7;;;;;1;0;;REF781
SP30;ESP.1_1;RLM7;;;;;1;0;;REF781
SP30;SWE.1_1;RLM7;;;;;1;0;;REF781
SP30;CHE.1_1;RLM7;;;;;1;0;;REF781
SP30;TUR.1_1;RLM7;;;;;1;0;;REF781
SP30;GBR.1_1;RLM7;;;;;1;0;;REF781
SP30;NZL.1_1;RLM8;;;;;0;1;;REF781
SP137;MAR.1_1;RLM10;;;;;1;0;;REF781
SP137;USA.1_1;RLM1;;;;;1;0;;REF781
SP137;IRN.1_1;RLM10;;;;;1;0;;REF781
SP137;IRQ.1_1;RLM10;;;;;1;0;;REF781
SP137;ISR.1_1;RLM10;;;;;1;0;;REF781
SP137;RUS.1_2;RLM7;;;;;1;0;;REF781
SP976;NLD.1_1;RLM7;;;;;0;1;;REF781
SP454;MEX.1_1;RLM1;;;;;1;0;;REF781
SP454;FRA.1_1;RLM7;;;;;0;0;;REF781
SP454;DEU.1_1;RLM7;;;;;0;0;;REF781
SP454;ITA.1_1;RLM7;;;;;1;0;;REF781
SP454;NLD.1_1;RLM7;;;;;0;0;;REF781
SP454;ESP.1_1;RLM7;;;;;1;0;;REF781
SP454;GBR.1_1;RLM7;;;;;0;0;;REF781
SP36;DZA.1_1;RLM10;;;;;1;0;;REF781
SP36;EGY.1_1;RLM10;;;;;1;0;;REF781
SP36;LBY.1_1;RLM10;;;;;1;0;;REF781
SP36;MUS.1_1;RLM3;;;;;1;0;;REF781
SP36;MAR.1_1;RLM10;;;;;1;0;;REF781
SP36;SYC.1_1;RLM3;;;;;1;0;;REF781
SP36;ZAF.1_1;RLM6;;;;;1;0;;REF781
SP36;TUN.1_1;RLM10;;;;;1;0;;REF781
SP36;ZWE.1_1;RLM6;;;;;1;0;;REF781
SP36;IND.1_1;RLM4;;;;;1;0;;REF781
SP36;ISR.1_1;RLM10;;;;;1;0;;REF781
SP36;LBN.1_1;RLM10;;;;;1;0;;REF781
SP36;MYS.1_1;RLM4;;;;;1;0;;REF781
SP36;PAK.1_1;RLM4;;;;;1;0;;REF781
SP36;PHL.1_1;RLM4;;;;;1;0;;REF781
SP36;LKA.1_1;RLM4;;;;;1;0;;REF781
SP36;SYR.1_1;RLM10;;;;;1;0;;REF781
SP36;VNM.1_1;RLM4;;;;;1;0;;REF781
SP36;AUT.1_1;RLM7;;;;;1;0;;REF781
SP36;CYP.1_1;RLM10;;;;;1;0;;REF781
SP36;FRA.1_1;RLM7;;;;;1;0;;REF781
SP36;GRC.1_1;RLM7;;;;;1;0;;REF781
SP36;ITA.1_1;RLM7;;;;;1;0;;REF781
SP36;MLT.1_1;RLM10;;;;;1;0;;REF781
SP36;PRT.1_1;RLM7;;;;;1;0;;REF781
SP36;ESP.1_1;RLM7;;;;;1;0;;REF781
SP36;TUR.1_1;RLM7;;;;;1;0;;REF781
SP36;AUS.1_1;RLM8;;;;;1;0;;REF781
SP36;WSM.1_1;RLM3;;;;;1;0;;REF781
SP74;BEN.1_1;RLM6;;;;;1;0;;REF781
SP74;CMR.1_1;RLM6;;;;;1;0;;REF781
SP74;GAB.1_1;RLM6;;;;;1;0;;REF781
SP74;NGA.1_1;RLM6;;;;;1;0;;REF781
SP74;ECU.1_1;RLM2;;;;;1;0;;REF781
SP74;FRA.5_1;RLM9;;;;;1;0;;REF781
SP74;FRA.5_1;RLM9;;;;;1;0;;REF781
SP74;MEX.1_1;RLM1;;;;;1;0;;REF781
SP74;VCT.1_1;RLM2;;;;;1;0;;REF781
SP74;IND.1_1;RLM4;;;;;1;0;;REF781
SP74;DNK.1_1;RLM7;;;;;0;0;;REF781
SP74;NLD.1_1;RLM7;;;;;0;0;;REF781
SP74;SVN.1_1;RLM7;;;;;0;0;;REF781
SP5;AGO.1_1;RLM6;;;;;1;0;;REF781
SP5;BEN.1_1;RLM6;;;;;1;0;;REF781
SP5;BWA.1_1;RLM6;;;;;1;0;;REF781
SP5;BFA.1_1;RLM6;;;;;1;0;;REF781
SP5;BDI.1_1;RLM6;;;;;1;0;;REF781
SP5;COG.1_1;RLM6;;;;;1;0;;REF781
SP5;COD.1_1;RLM6;;;;;1;0;;REF781
SP5;CIV.1_1;RLM6;;;;;1;0;;REF781
SP5;EGY.1_1;RLM10;;;;;1;0;;REF781
SP5;ETH.1_1;RLM6;;;;;1;0;;REF781
SP5;GNB.1_1;RLM6;;;;;1;0;;REF781
SP5;KEN.1_1;RLM6;;;;;1;0;;REF781
SP5;MDG.1_1;RLM11;;;;;1;0;;REF781
SP5;MWI.1_1;RLM6;;;;;1;0;;REF781
SP5;MLI.1_1;RLM6;;;;;1;0;;REF781
SP5;FRA.3_1;RLM11;;;;;1;0;;REF781
SP5;MOZ.1_1;RLM6;;;;;1;0;;REF781
SP5;NAM.1_1;RLM6;;;;;1;0;;REF781
SP5;NER.1_1;RLM6;;;;;1;0;;REF781
SP5;NGA.1_1;RLM6;;;;;1;0;;REF781
SP5;RWA.1_1;RLM6;;;;;1;0;;REF781
SP5;SEN.1_1;RLM6;;;;;1;0;;REF781
SP5;SLE.1_1;RLM6;;;;;1;0;;REF781
SP5;SOM.1_1;RLM6;;;;;1;0;;REF781
SP5;ZAF.1_1;RLM6;;;;;1;0;;REF781
SP5;SDN.1_1;RLM6;;;;;1;0;;REF781
SP5;TZA.1_1;RLM6;;;;;1;0;;REF781
SP5;TGO.1_1;RLM6;;;;;1;0;;REF781
SP5;UGA.1_1;RLM6;;;;;1;0;;REF781
SP5;ZMB.1_1;RLM6;;;;;1;0;;REF781
SP5;ZWE.1_1;RLM6;;;;;1;0;;REF781
SP5;USA.1_1;RLM1;;;;;1;0;;REF781
SP5;IND.1_1;RLM4;;;;;1;0;;REF781
SP5;IDN.1_1;RLM4;;;;;1;0;;REF781
SP5;MYS.1_1;RLM4;;;;;1;0;;REF781
SP5;MMR.1_1;RLM4;;;;;1;0;;REF781
SP5;PHL.1_1;RLM4;;;;;1;0;;REF781
SP5;SAU.1_1;RLM10;;;;;1;0;;REF781
SP5;SGP.1_1;RLM4;;;;;1;0;;REF781
SP5;LKA.1_1;RLM4;;;;;1;0;;REF781
SP5;VNM.1_1;RLM4;;;;;1;0;;REF781
SP5;YEM.1_1;RLM10;;;;;1;0;;REF781
SP5;PNG.1_1;RLM3;;;;;1;0;;REF781
SP14;AGO.1_1;RLM6;;;;;1;0;;REF781
SP14;BEN.1_1;RLM6;;;;;1;0;;REF781
SP14;BWA.1_1;RLM6;;;;;1;0;;REF781
SP14;BFA.1_1;RLM6;;;;;1;0;;REF781
SP14;BDI.1_1;RLM6;;;;;1;0;;REF781
SP14;CMR.1_1;RLM6;;;;;1;0;;REF781
SP14;CPV.1_1;RLM6;;;;;1;0;;REF781
SP14;CAF.1_1;RLM6;;;;;1;0;;REF781
SP14;TCD.1_1;RLM6;;;;;1;0;;REF781
SP14;COM.3_1;RLM11;;;;;1;0;;REF781
SP14;COG.1_1;RLM6;;;;;1;0;;REF781
SP14;COD.1_1;RLM6;;;;;1;0;;REF781
SP14;CIV.1_1;RLM6;;;;;1;0;;REF781
SP14;EGY.1_1;RLM10;;;;;1;0;;REF781
SP14;GNQ.1_1;RLM6;;;;;1;0;;REF781
SP14;ERI.1_1;RLM6;;;;;1;0;;REF781
SP14;SWZ.1_1;RLM6;;;;;1;0;;REF781
SP14;ETH.1_1;RLM6;;;;;1;0;;REF781
SP14;GAB.1_1;RLM6;;;;;1;0;;REF781
SP14;GMB.1_1;RLM6;;;;;1;0;;REF781
SP14;GHA1_1;RLM6;;;;;1;0;;REF781
SP14;GIN.1_1;RLM6;;;;;1;0;;REF781
SP14;GNB.1_1;RLM6;;;;;1;0;;REF781
SP14;KEN.1_1;RLM6;;;;;1;0;;REF781
SP14;LBR.1_1;RLM6;;;;;1;0;;REF781
SP14;MDG.1_1;RLM11;;;;;1;0;;REF781
SP14;MWI.1_1;RLM6;;;;;1;0;;REF781
SP14;MLI.1_1;RLM6;;;;;1;0;;REF781
SP14;MRT.1_1;RLM6;;;;;1;0;;REF781
SP14;MUS.1_1;RLM3;;;;;1;0;;REF781
SP14;FRA.3_1;RLM11;;;;;1;0;;REF781
SP14;MOZ.1_1;RLM6;;;;;1;0;;REF781
SP14;NAM.1_1;RLM6;;;;;1;0;;REF781
SP14;NER.1_1;RLM6;;;;;1;0;;REF781
SP14;NGA.1_1;RLM6;;;;;1;0;;REF781
SP14;FRA.3_1;RLM11;;;;;1;0;;REF781
SP14;RWA.1_1;RLM6;;;;;1;0;;REF781
SP14;STP.1_1;RLM6;;;;;1;0;;REF781
SP14;SEN.1_1;RLM6;;;;;1;0;;REF781
SP14;SYC.1_1;RLM3;;;;;1;0;;REF781
SP14;SLE.1_1;RLM6;;;;;1;0;;REF781
SP14;SOM.1_1;RLM6;;;;;1;0;;REF781
SP14;ZAF.1_1;RLM6;;;;;1;0;;REF781
SP14;SSD.1_1;RLM6;;;;;1;0;;REF781
SP14;SDN.1_1;RLM6;;;;;1;0;;REF781
SP14;TZA.1_1;RLM6;;;;;1;0;;REF781
SP14;TGO.1_1;RLM6;;;;;1;0;;REF781
SP14;UGA.1_1;RLM6;;;;;1;0;;REF781
SP14;ZMB.1_1;RLM6;;;;;1;0;;REF781
SP14;ZWE.1_1;RLM6;;;;;1;0;;REF781
SP14;GBR.6_1;RLM9;;;;;1;0;;REF781
SP14;ATG.1_1;RLM9;;;;;1;0;;REF781
SP14;ARG.1_1;RLM2;;;;;1;0;;REF781
