;Cosmopolitan;Continent;Species;Realm;ReferenceYear;Reference
1314;0;Asia;Neptis rivularis;Palearctic;2024;Maletzki, M., Das, G., Hajkova, K., Kovarova, P., Perlik, M., Sbaraglia, C., ... and Konvicka, M. (2024). Wetland butterfly thriving in abandoned jungle: Neptis rivularis in the Czech Republic. The Science of Nature. 111: 34
1315;0;Asia;Orgyia thyellina;Palearctic;2003;Hosking, G., Clearwater, J., Handiside, J., Kay, M., Ray, J. and Simmons, N. (2003) Tussock moth eradication - a success story from New Zealand, International Journal of Pest Management. 49(1): 17-24
1316;0;Asia;Spodoptera litura;Palearctic;2019;Jung, J., Byeon, D., Jung, S. and Lee, W. (2019). Effect of climate change on the potential distribution of the common cutworm (Spodoptera litura) in South Korea. Entomological Research. 49(12): 519-528
1317;0;Asia;Sinica sinica;Palearctic;2006;Schultz, P., Day, E., Bordas, A. and Bean, R. (2006). Biology and Distribution of Pryeria sinica, a New Pest of Euonymus Found in Virginia and Maryland. Plant Health Progress. 7(1): 49
1318;0;Asia;Grapholita dimorpha;Palearctic;2015;Lee, S., Choi, K., Back, C., Choi, K., Kang, I., Jung, H. and Ohga, S. (2015). Distinction of Grapholita molesta Busck and Grapholita dimorpha Komai larvae based on morphological feature of anal prolegs. Journal of the Faculty of Agriculture Kyushu University. 60(2): 291–295
1319;0;Asia;Hestina assimilis;Palearctic;2011;Nakamura, Y. (2011). Conservation of butterflies in Japan: status, actions and strategy. Journal of Insect Conservation. 15(1): 5-22
1320;0;Asia;Sericinus montela;Palearctic;2017;Hashimoto, K. and Ohgushi, T. (2017). How do two specialist butterflies determine growth and biomass of a shared host plant? Population Ecology. 59: 17–27
1321;0;Asia;Papilio xuthus;Palearctic;2024;Inayoshi, Y. (2024). A Check List of Butterflies in Indo-China - Chiefly from Thailand, Laos and Vietnam. Available at: https://yutaka.it-n.jp/index.html
1322;0;Asia;Vanessa cardui;Palearctic;2020;Walker, A. and Coetzer, A. (2020). Vanessa cardui. The IUCN Red List of Threatened Species 2020: e.T174379A161326679.
1323;0;Asia;Chilo suppressalis;Palearctic;2024;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
1324;0;Asia;Bactra venosana;Palearctic;2015;Sohn, J., Park, K. and Cho, S. (2015). Seven species of Olethreutinae (Lepidoptera: Tortricidae) new to Korea. Journal of Asia-Pacific Biodiversity. 8(2): 133-138
1325;0;Asia;Hypena strigatus;Palearctic;2013;Kononenko, V. and Pinratana, A. (2013). Moths of Thailand. Noctuoidea. An illustrated Catalogue of Erebidae, Nolidae, Euteliidae and Noctuidae (Insecta, Lepidoptera) in Thailand. Brothers of St. Gabriel in Thailand. Bangkok.
1326;0;Asia;Antheraea yamamai;Palearctic;2015;Nahirnic, A. and Stoyan, B. (2015). The first report of Japanese oak silkmoth Antheraea yamamai (Guerin-Meneville, 1861)(Lepidoptera: Saturniidae) in Montenegro. ZooNotes. 82: 1-4
1327;0;Asia;Cydalima perspectalis;Palearctic;2024;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
1328;0;Asia;Phyllonorycter issikii;Palearctic;2024;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
1329;0;Asia;Archips oporana;Palearctic;2007;Khramov, P. (Ed.) (2007). Insecta.pro: international entomological community. Available online at: https://insecta.pro
1330;0;Asia;Autosticha kyotensis;Palearctic;2023;Kim, S., Han, T. and Park, K. (2023). One Newly Recorded Species, Autosticha kyotensis (Lepidoptera: Autostichidae) from Korea with a World Checklist of the Genus. Korean Journal of Applied Entomology. 62(2):61-67
1331;0;Asia;Monema flavescens;Palearctic;2024;EFSA Panel on Plant Health (PLH), Bragard, C., Baptista, P., Chatzivassiliou, E., Di Serio, F., Gonthier, P., ... and MacLeod, A. (2024). Pest categorisation of Monema flavescens. EFSA Journal. 22(7): e8831
1332;0;Asia;Monema flavescens;Palearctic;2013;Shibasaki, H., Yamamoto, M., Yan, Q., Naka, H., Suzuki, T. and Ando, T. (2013). Identification of the sex pheromone secreted by a nettle moth, Monema flavescens, using gas chromatography/Fourier transform infrared spectroscopy. Journal of chemical ecology. 39: 350-357
1333;0;Asia;Cymolomia hartigiana;Palearctic;2004;Bong-Kyu, B., Cheng-de, L. and Li-zhi, Z. (2004). Cymolomia hartigiana (Saxesen, 1840)(Lepidoptera: Tortricidae) attacking to Abies nephrolepis max. new to Daxinganling, Heilongjiang, China. Journal of Forestry Research. 15(1): 67-68
1334;0;Asia;Leucoma salicis;Palearctic;1956;Kumata, T. (1956). A revision of the Japanese species of the genus Leucoma Stephens (Lepidoptera, Lymantriidae). Insecta matsumurana. 20(3): 107-113
1335;0;Asia;Notocelia rosaecolana;Palearctic;2013;Byun, B., Lee, B., Bae, K. and Choi, J. (2013). Two unrecorded species of Tortricidae (Lepidoptera) from North Korea, with notes on collection localities of North Korean Tortricids deposited at the Hungarian Natural History Museum. Korean journal of applied entomology. 52(1): 53-59
1336;0;Asia;Pandemis heparana;Palearctic;1982;Gillespie, D. and Gillespie, B. (1982). A list of plant-feeding Lepidoptera introduced into British Columbia. Journal of the Entomological Society of British Columbia.  79: 37-54
1337;0;Asia;Crocidophora butleri;Palearctic;2019;Lee, T., Ko, J., Lee, D., Kim, H., Cha, Y., Bayarsaikhan, U., ... and Bae, Y. (2019). Two species of Pyraustine moths new to Korea (Lepidoptera: Crambidae). Journal of Asia-Pacific Biodiversity. 12(1): 79-82
1338;0;Asia;Syndemis cedricola;Saharo-Arabian;2007;Seven, S. and Ozdemir, M. (2007). The genus Dichelia Guenee, 1845 (Lepidoptera: Tortricidae) in Turkey. Acta entomologica slovenica. 15(2): 185-190
1339;0;Asia;Epinotia cedricida;Saharo-Arabian;1999;Fabre, J., Mouna, M., Du Merle, P. and Benhalima, S. (1999). Le point sur certains ravageurs du cedre de l’Atlas en Afrique du nord, en France et en Europe. Forêt Mediterraneenne.  20(4): 203-218
1340;0;Africa;Caradrina ingrata;Afrotropical;2007;Okyar, Z. and Aktac, N. (2007). Heteroceran fauna of Gokçeada and Bozcaada (North Aegean Islands, Turkey), with a new record of Noctuidae (Lepidoptera), and biogeographical analyses. Entomological news. 118(3): 263-272
1341;0;Africa;Batrachedra amydraula;Afrotropical;1978;Carpenter, J., McMillen, J., Wengert, E. and Elmer, H. (1978). Pests and diseases of the date palms. Agriculture Handbook. 524:1-40
1342;0;Africa;Cnephasia pasiuana;Afrotropical;2019;Alipanah, H. (2019). An overview of the tribe Cnephasiini (Lepidoptera: Tortricidae: Tortricinae) of Iran with description of a new species. Zootaxa. 4661(3): 501-521
1343;0;Africa;Autographa gamma;Afrotropical;2014;Sullivan, M. and T. Molet. (2007). CPHST Pest Datasheet for Autographa gamma. USDA-APHIS-PPQ-CPHST. Revised January 2014.
1344;0;Africa;Caloptilia coruscans;Afrotropical;2024;de Prins J. and de Prins W. (2024). Global Taxonomic Database of Gracillariidae (Lepidoptera). Avaliable at: http://www.gracillariidae.net
1345;0;Africa;Ascalenia acaciella;Afrotropical;2006;Koster, S. and Sammut, P. (2006). Faunistic notes on Momphidae, Batrachedridae, Stathmopodidae and Cosmopterigidae from the Maltese Islands. Nota lepidopterologica. 29(1): 49
1346;0;Africa;Bifascioides leucomelanella;Afrotropical;2006;Koster, S. and Sammut, P.(2006). Faunistic notes on Momphidae, Batrachedridae, Stathmopodidae and Cosmopterigidae from the Maltese Islands. Nota lepidopterologica. 29(1): 49-63
1347;0;North America;Hypsipyla grandella;Neotropical;2024;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
1348;0;North America;Callopistria floridensis;Neotropical;1913;Chittenden, F. (1913). The Florida fern caterpillar (No. 125). US Department of Agriculture, Bureau of Entomology.
1349;0;Asia;Hasora badra;Oriental;2012;Ministery of Environment - Sri Lanka (2012). The National Red List 2012 of Sri Lanka
1350;0;Asia;Elophila melagynalis;Oriental;1985;Yoshiyasu, Y. (1985). A Systematic Study of the Nymphulinae and the Musotiminae of Japan (Lepidoptera: Pyralidae). Scienctific Reports of the Kyoto Prefectural University: Agriculture. 37: 1–162
1351;0;Asia;Herpetogramma basalis;Oriental;2018;Poltavsky, A., Kravchenko, V., Traore, M., Traore, S., Gergely, P., Witt, T., ... and Muller, G. (2018). The Pyraloidea (Lepidoptera) fauna of the woody savannah belt in Mali, West Africa. Zootaxa. 4457(1): 39-69
1352;0;Asia;Daphnis nerii;Oriental;2024;Pittaway, A. (2024). Sphingidae of the Western Palaearctic (including Europe, North Africa, the Middle East, western Siberia and western Central Asia). Available at: https://tpittaway.tripod.com/sphinx/list.htm
1353;0;Africa;Homoeosoma stenotea;Afrotropical;2022;Falck, P., Karsholt, O. and Slamka, F. (2022). New data on Pyraloidea from the Canary Islands, Spain 2 (Lepidoptera: Pyralidae, Crambidae. SHILAP Revista de lepidopterologia. 50(199): 469-488
1354;0;Africa;Aplocera efformata;Saharo-Arabian;2022;Boyes, D. (2022). The genome sequence of the lesser treble-bar moth, Aplocera efformata (Guene´e, 1857). Wellcome Open Research. 7: 303.
1355;0;Africa;Leucinodes laisalis;Saharo-Arabian;2015;Mally, R., Korycinska, A., Agassiz, D., Hall, J., Hodgetts, J. and Nuss, M. (2015). Discovery of an unknown diversity of Leucinodes species damaging Solanaceae fruits in sub-Saharan Africa and moving in trade (Insecta, Lepidoptera, Pyraloidea). ZooKeys. 472: 117–162
1356;0;Africa;Homoeosoma stenotea;Saharo-Arabian;2022;Falck, P., Karsholt, O. and Slamka, F. (2022). New data on Pyraloidea from the Canary Islands, Spain 2 (Lepidoptera: Pyralidae, Crambidae. SHILAP Revista de lepidopterologia. 50(199): 469-488
1357;0;Africa;Blastobasis maroccanella;Saharo-Arabian;2004;Karsholt, O. and Sinev, S. (2004). Contribution to the Lepidoptera fauna of the Madeira Islands Part 4. Blastobasidae. Beitrage zur Entomologie. 54(2): 387-463
1358;0;Africa;Sceliodes laisalis;Saharo-Arabian;2015;Mally, R., Korycinska, A., Agassiz, D., Hall, J., Hodgetts, J. and Nuss, M. (2015). Discovery of an unknown diversity of Leucinodes species damaging Solanaceae fruits in sub-Saharan Africa and moving in trade (Insecta, Lepidoptera, Pyraloidea). ZooKeys. 472: 117–162
1359;0;Africa;Cnephasia asseclana;Saharo-Arabian;2021;Goglia, L. (2021). Faunistic Notes on Lepidoptera Tortricidae from Calabria (South Italy) - Contribution to the knowledge of the Lepidoptera Tortricidae fauna of Mediterranean ecosystems. [PhD Thesis, Universita degli Studi della Tuscia and Universita degli Studi del Molise]
1360;0;Africa;Coleophora parthenica;Saharo-Arabian;2023;Tabell, J., Kullberg, J., Mutanen, M., Tokar, Z. and Sihvonen, P. (2023). New and little known Coleophora Hubner, 1822 species from Morocco. Part I.(Lepidoptera, Coleophoridae). Zootaxa 5374 (2): 151–195
1361;0;Africa;Lymantria dispar;Saharo-Arabian;2007;Pogue, M. (2007). A Review of Selected Species of Lymantria Hubner (1819) (Lepidoptera: Noctuidae: Lymantriinae) from Subtropical and Temperate Regions of Asia, Including the Descriptions of Three New Species, Some Potentially Invasive to North America. U.S. Department of Agriculture, Forest Health Technology Enterprise Team. 223 pp
1362;0;Africa;Pterolonche inspersa;Saharo-Arabian;1986;Vives Moreno, A. (1986). La familia Pterolonchidae Meyrick, 1918, de España y Portugal (Insecta, Lepidoptera). Eos: revista espan~ola de entomologia. 62(1): 319-337
1363;0;Africa;Helicoverpa armigera;Saharo-Arabian;2017;Tay, W., Walsh, T., Downes, S., Anderson, C., Jermiin, L., Wong, T., ... and Gordon, K. (2017). Mitochondrial DNA and trade data support multiple origins of Helicoverpa armigera (Lepidoptera, Noctuidae) in Brazil. Scientific Reports. 7: 45302
1364;0;Africa;Dendrolimus pini;Saharo-Arabian;2024;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
1365;0;Africa;Mesophleps palpigera;Madagascan;2012;Li, H. and Sattler, K. (2012). A taxonomic revision of the genus Mesophleps Hubner, 1825 (Lepidoptera: Gelechiidae). Zootaxa. 3373: 1-82.
1366;0;Africa;Chrysodeixis chalcites;Madagascan;2024;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
1367;0;Africa;Euchromia lethe;Madagascan;2024;de Prins J. and de Prins W. (2024). Afromoths, online database of Afrotropical moth species (Lepidoptera). Available at: http://www.afromoths.net
1368;0;Africa;Pardasena virgulana;Madagascan;2024;de Prins J. and de Prins W. (2024). Afromoths, online database of Afrotropical moth species (Lepidoptera). Available at: http://www.afromoths.net
1369;0;Africa;Achroia grisella;Madagascan;1996;Clarke, J. (1986): Pyralidae and Microlepidoptera of the Marquesas Archipelago. Smithsonian Contributions to Zoology. 416: 1-485
1370;0;Africa;Hypena commixtalis;Madagascan;2024;de Prins J. and de Prins W. (2024). Afromoths, online database of Afrotropical moth species (Lepidoptera). Available at: http://www.afromoths.net
1371;0;Africa;Deudorix antalus;Madagascan;1997;Steele, B. (1997). An identification list for lepidopterists visiting Madagascar. Metamorphosis. 8(1): 33-42
1372;0;Africa;Homoeosoma stenotea;Madagascan;2022;Falck, P., Karsholt, O. and Slamka, F. (2022). New data on Pyraloidea from the Canary Islands, Spain 2 (Lepidoptera: Pyralidae, Crambidae. SHILAP Revista de lepidopterologia. 50(199): 469-488
1373;0;Africa;Opogona sacchari;Madagascan;2024;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
1374;0;Africa;Daphnis nerii;Madagascan;2024;Pittaway, A. (2024). Sphingidae of the Western Palaearctic (including Europe, North Africa, the Middle East, western Siberia and western Central Asia). Available at: https://tpittaway.tripod.com/sphinx/list.htm
1375;0;Africa;Lampides boeticus;Madagascan;2021;Edge, D. and Westrip, J. (2021). Lampides boeticus. The IUCN Red List of Threatened Species 2021: e.T174427A161341394
1376;0;Africa;Vanessa cardui;Madagascan;2020;Walker, A. and Coetzer, A. (2020). Vanessa cardui. The IUCN Red List of Threatened Species 2020: e.T174379A161326679.
1377;0;Africa;Ethmia nigroapicella;Madagascan;2000;Kurr, A. and Szasorv, C. (2000). Survey Of The Taiwanese Ethmiinae (Leprdoprera, Oecophoridae) With Descriptions Of Three New Species. Acta Zoologica Academiae Scientiaruh Hungaricae. 46(1):  53-78
1378;0;Africa;Hypena jussalis;Madagascan;2024;de Prins J. and de Prins W. (2024). Afromoths, online database of Afrotropical moth species (Lepidoptera). Available at: http://www.afromoths.net
1379;0;Africa;Galtara extensa;Madagascan;2008;Reimer, N. (2008). Field Release of Secusio extensa (Butler)(Lepidoptera: Arctiidae), for Biological Control of Fireweed, Senecio madagascariensis Poiret (Asterales: Asteraceae), in Hawaii. Draft Environmental Assessment. Attachment 4.
1380;0;Africa;Thaumatotibia leucotreta;Madagascan;2024;CAB International (CABI) (2024). CABI Invasive Species Compendium. Available at: https://www.cabidigitallibrary.org/product/QI
1381;0;Africa;Epichoristodes acerbella;Madagascan;2006;Glavendekic, M. (2006). Epichoristodes acerbella (Walker)(Lepidoptera: Tortricidae): a new species in the fauna of Serbia. Acta Entomologica Serbica. 11(1): 77-81
1382;0;Africa;Phycita diaphana;Madagascan;2015;Zilli, A. and Pavesi, F. (2015). new or little known Pyraloids from Italy (Lepidoptera: Pyraloidea). Phegea. 43(3): 81-96
1383;0;Africa;Helicoverpa armigera;Madagascan;2017;Tay, W., Walsh, T., Downes, S., Anderson, C., Jermiin, L., Wong, T., ... and Gordon, K. (2017). Mitochondrial DNA and trade data support multiple origins of Helicoverpa armigera (Lepidoptera, Noctuidae) in Brazil. Scientific Reports. 7: 45302
1384;0;Asia;Hypena jussalis;Oriental;2024;de Prins J. and de Prins W. (2024). Afromoths, online database of Afrotropical moth species (Lepidoptera). Available at: http://www.afromoths.net
1385;0;North America;Ancylostomia stercorea;Nearctic;1972;Barrow, R. (1972). The bionomics of Ancyclostomia stercorea (zeller): a pod-borer on pigeon pea in Trinidad. [PhD Thesis, McGill University, Quebec]
1386;0;North America;Anomis illita;Nearctic;2013;Lafontaine, J. and Schmidt, B. (2013). Additions and corrections to the check list of the Noctuoidea (Insecta, Lepidoptera) of North America north of Mexico. ZooKeys 264: 227–236
1387;0;North America;Bucculatrix parthenica;Nearctic;1990;McClay, A., McFadyen, R. and Bradley, J. (1990). Biology of Bucculatrix parthenica Bradley sp. n.(Lepidoptera: Bucculatricidae) and its establishment in Australia as a biological control agent for Parthenium hysterophorus (Asteraceae). Bulletin of Entomological Research, 80(4): 427-432
1388;0;North America;Neoleucinodes elegantalis;Nearctic;2017;Da Silva, R., Kumar, L., Shabani, F., Da Silva, E., da Silva Galdino, T. and Picanço, M. (2017). Spatio-temporal dynamic climate model for Neoleucinodes elegantalis using CLIMEX. International Journal of Biometeorology, 61: 785-795
1389;0;North America;Thecla megarus;Nearctic;2014;Gilligan, T. and Passoa, S. (2014). LepIntercept - An identification resource for intercepted Lepidoptera larvae. Available at: https://idtools.org/id/lepintercept/strymon.html
